X,Y,OBJECTID,Name_e,Nom_f,Noms_Alt_Names,Description,Min_Scale_Echelle,Max_Scale_Echelle,CONCISCODE
-116.113134874,51.390977655,2602,Island Lake,,,BNP -TCH,,,Lake//Lac
-115.978520738,50.732784269,2603,Nixon Creek,,,KNP,,,River//Cours d'eau
-116.426196307,51.584382449,2604,Waputik Range,,,North,,,Mountain//Mont
-116.564299383,51.569699685,2605,Waterfall Valley,,,,,,Valley//Vallée
-117.008687182,51.9495917930001,2606,Arctomys Creek,,,BNP - 93N,,,River//Cours d'eau
-116.348747759,51.2886689100001,2607,Misko Mountain,,,Yoho,,,Mountain//Mont
-117.222109195,52.009821071,2608,East Rice Glacier,,,,,,Glacier//Glacier
-116.123943328,51.185737827,2609,Tokumm Creek,,,,,,River//Cours d'eau
-115.786129857,50.6207891190001,2610,Yearling Creek,,,BC,,,River//Cours d'eau
-117.04469949,52.169329152,2611,Nigel Creek,,,,,,River//Cours d'eau
-116.221883992,51.2022838280001,2612,Ochre Creek,,,,,,River//Cours d'eau
-116.274926013,51.473764562,2613,Lost Lake,,,Yoho,,,Lake//Lac
-115.804363936,50.8085064890001,2614,Magnesite Creek,,,BC,,,River//Cours d'eau
-116.554883452,51.5007747660001,2615,President Pass,,,,,,Valley//Vallée
-116.318869283,51.345127678,2616,Moor Lakes,,,Yoho,,,Lake//Lac
-116.237784104,51.270046441,2617,Kaufmann Lake,,,KNP,,,Lake//Lac
-116.016211237,51.5184673530001,2618,Sawback Range,,,,,,Mountain//Mont
-116.72742941,51.405480884,2619,Little Gem Lake,,,BNP-TCH,,,Lake//Lac
-116.426480036,51.5520830190001,2620,Waputik Icefield,,,,,,Glacier//Glacier
-116.28443748,51.3327472490001,2621,Hungabee Mountain,,,Yoho,,,Mountain//Mont
-116.938698025,51.9392681950001,2622,Sullivan Peak,,,,,,Mountain//Mont
-116.515642931,51.323380511,2623,Giddie Creek,,,,,,River//Cours d'eau
-116.570634624,51.4372951620001,2624,Hamilton Spur,,,Yoho,,,Mountain//Mont
-115.959104198,51.483058783,2625,Trifid Glacier,,,,,,Glacier//Glacier
-115.9640361,50.9481769330001,2626,Wardle Creek,,,,,,River//Cours d'eau
-116.808825674,50.7272842940001,2627,Howser Spire,,,Bugaboos,,,Mountain//Mont
-116.727291304,50.7242383550001,2628,Frenchman Mountain,,,,,,Mountain//Mont
-116.635902349,51.8504954750001,2629,Waterfowl Lakes,,,,,,Lake//Lac
-116.63629431,51.4688571840001,2630,Kiwetinok Ridge,,,Yoho,,,Mountain//Mont
-117.00646295,51.837857254,2631,St. Julien Mountain,,,,,,Mountain//Mont
-116.812892568,51.770222561,2632,Conway Glacier,,,,,,Glacier//Glacier
-116.302459022,51.3288679090001,2633,Opabin Pass,,,,,,Valley//Vallée
-116.466938589,51.7419584460001,2634,Observation Peak,,,,,,Mountain//Mont
-116.655935259,51.793054828,2635,Stairway Peak,,,,,,Mountain//Mont
-116.945954495,51.7430705680001,2636,Mount Freshfield,,,,,,Mountain//Mont
-116.490357292,51.328833065,2637,Giddie Creek,,,,,,River//Cours d'eau
-116.289012403,51.452685403,2638,Kicking Horse Pass,,,Yoho,,,Valley//Vallée
-116.114279179,51.518587219,2639,Merlin Valley,,,BNP-TCH,,,Valley//Vallée
-116.183348635,51.2952198560001,2640,Mount Little,,,,,,Mountain//Mont
-116.610065855,51.522630167,2641,Kiwetinok Peak,,,Yoho,,,Mountain//Mont
-116.212925474,51.1923959700001,2642,Helmet Creek,,,KNP,,,River//Cours d'eau
-116.570444929,51.649716692,2643,Mount Habel,,,,,,Mountain//Mont
-116.596544347,51.665473433,2644,Mount Baker,,,BNP-93N,,,Mountain//Mont
-115.803661197,50.719315045,2645,Mitchell Range,,,south,,,Mountain//Mont
-116.050844021,50.633403737,2646,Sinclair Canyon,,,,,,Valley//Vallée
-116.672835402,51.6091074140001,2647,Amiskwi Pass,,,,,,Valley//Vallée
-115.976016614,50.579705102,2648,Shaft Creek,,,,,,River//Cours d'eau
-116.545202423,51.7188576340001,2649,Caldron Peak,,,,,,Mountain//Mont
-116.628517461,51.921592257,2650,Murchison Creek,,,,,,River//Cours d'eau
-116.895923449,51.8361049820001,2651,Alpland Creek,,,BNP - 93N,,,River//Cours d'eau
-116.366459737,51.3633248040001,2652,Morning Glory Creek,,,Yoho,,,River//Cours d'eau
-116.431707244,51.5199389040001,2653,Daly Glacier,,,,,,Glacier//Glacier
-116.161558574,51.4105142670001,2654,Kingfisher Lake,,,BNP-TCH,,,Lake//Lac
-116.250444711,51.6275682690001,2655,Molar Creek,,,BNP-93N,,,River//Cours d'eau
-116.206777021,51.416484874,2656,Louise Creek,,,BNP-TCH,,,River//Cours d'eau
-115.883350812,51.4657638830001,2657,Sawback Range,,,,,,Mountain//Mont
-117.125685055,52.059369136,2658,The Castelets,,,,,,Mountain//Mont
-116.859097082,51.9215096200001,2659,Glacier Lake,,,,,,Lake//Lac
-116.046547876,51.503023193,2660,Fossil Mountain,,,,,,Mountain//Mont
-116.457194483,51.796369322,2661,Conical Peak,,,,,,Mountain//Mont
-115.882932676,51.0044012160001,2662,Mount Shanks,,,,,,Mountain//Mont
-116.521082989,51.7345266770001,2663,Mistaya River,,,south,,,River//Cours d'eau
-116.460260877,51.225891066,2664,Martins Creek,,,Yoho,,,River//Cours d'eau
-116.860589137,52.1078901340001,2665,Sunset Pass,,,,,,Valley//Vallée
-116.485298815,51.485612904,2666,Hidden Lakes,,,Yoho,,,Lake//Lac
-117.003733934,52.1551226820001,2667,Weeping Wall,,,,,,Cliff//Escarpement
-116.472470471,51.366610404,2668,Boulder Creek,,,,,,River//Cours d'eau
-116.352431709,51.383336254,2669,Duchesnay Creek,,,,,,River//Cours d'eau
-116.39328038,51.368538147,2670,Cathedral Lakes,,,,,,Lake//Lac
-116.740451451,50.7171673380001,2671,Sextet Ridge,,,,,,Mountain//Mont
-116.481199184,51.545599818,2672,Fairy Creek,,,,,,River//Cours d'eau
-116.347919975,51.4237001710001,2673,Narao Lakes,,,,,,Lake//Lac
-116.243829247,51.3297042340001,2674,Wastach Pass,,,,,,Valley//Vallée
-116.823671051,51.9892542810001,2675,Arctomys Creek,,,BNP - 93N,,,River//Cours d'eau
-116.48590364,51.5741516320001,2676,Diableret Glacier,,,,,,Glacier//Glacier
-117.131671698,51.9826131030001,2677,Alexandra Glaciers,,,BNP - 93N,,,Glacier//Glacier
-115.98555727,51.3544667310001,2678,Protection Mountain,,,,,,Mountain//Mont
-116.492811994,51.517188667,2679,Angels Staircase Falls,,,,,,Falls//Chute
-116.799833346,51.723697649,2680,Mount Whiteaves,,,,,,Mountain//Mont
-116.523405382,51.711233624,2681,Peyto Creek,,,,,,River//Cours d'eau
-116.019020672,51.5257574560001,2682,Oyster Peak,,,,,,Mountain//Mont
-117.038536757,52.020358349,2683,Willerval Mountain,,,,,,Mountain//Mont
-115.88220472,51.0828730640001,2684,Redearth Pass,,,,,,Valley//Vallée
-116.701985792,51.467079594,2685,Burnt Hill,,,,,,Mountain//Mont
-116.453927561,51.3571690740001,2686,Mount Duchesnay,,,,,,Mountain//Mont
-115.847225132,50.6371482760001,2687,Silt Creek,,,,,,River//Cours d'eau
-116.33466396,51.6303001730001,2688,Mosquito Creek,,,BNP-93N,,,River//Cours d'eau
-116.113276676,51.2987584310001,2689,Panorama Ridge,,,,,,Mountain//Mont
-115.912584409,50.6411961360001,2690,Mount Sinclair,,,,,,Mountain//Mont
-116.544984767,51.545580843,2691,Waterfall Valley,,,,,,Valley//Vallée
-116.934874214,51.8452075330001,2692,Golden Eagle Peak,,,,,,Mountain//Mont
-116.272969207,51.149920019,2693,Mount Drysdale,,,,,,Mountain//Mont
-116.009998638,50.6206932370001,2694,Redstreak Mountain,,,,,,Mountain//Mont
-116.339161838,51.1762303260001,2695,Vermilion Range,,,,,,Mountain//Mont
-116.077269532,51.5274727840001,2696,Skoki Valley,,,,,,Valley//Vallée
-116.0278878,51.492421715,2697,Baker Creek,,,BNP -TCH,,,River//Cours d'eau
-116.524196771,51.1557048070001,2698,Tallon Creek,,,,,,River//Cours d'eau
-116.574390406,51.7476892010001,2699,Mount Patterson,,,,,,Mountain//Mont
-117.053026684,52.181767495,2700,Bridal Veil Falls,,,,,,Falls//Chute
-116.657976225,51.5957984390001,2701,Amiskwi River,,,,,,River//Cours d'eau
-116.037401685,51.481903468,2702,Brachiopod Mountain,,,,,,Mountain//Mont
-117.137707446,52.093222541,2703,Terrace Creek,,,,,,River//Cours d'eau
-116.114179429,51.2533745600001,2704,Bow Range,,,,,,Mountain//Mont
-116.89883446,51.915280608,2705,Glacier River,,,,,,River//Cours d'eau
-116.070202465,50.5593742940001,2706,Columbia National Wildlife Area,Réserve nationale de faune Columbia,,,,,Conservation area//Zone de préservation
-116.801716601,51.7169210100001,2707,Mount Low,,,,,,Mountain//Mont
-116.152660904,51.315754692,2708,Consolation Lakes,,,,,,Lake//Lac
-116.645893506,51.777399174,2709,Ebon Peak,,,BNP - 93N,,,Mountain//Mont
-115.960139408,51.3332031580001,2710,Stuart Knob,,,,,,Mountain//Mont
-116.15639769,50.8055317700001,2711,Pinnacle Creek,,,,,,River//Cours d'eau
-116.041042421,51.4919034320001,2712,Baker Lake,,,BNP -TCH,,,Lake//Lac
-116.180743619,51.6437916080001,2713,Fish Lakes,,,,,,Lake//Lac
-116.262818498,51.363765937,2714,The Mitre,,,,,,Mountain//Mont
-116.27144937,51.4091476090001,2715,Mount Whyte,,,,,,Mountain//Mont
-115.941624863,51.541538931,2716,Douglas Lake,,,,,,Lake//Lac
-116.09705987,51.2955914080001,2717,Taylor Lake,,,,,,Lake//Lac
-117.103745816,51.9570142860001,2718,Ernest Peak,,,,,,Mountain//Mont
-116.395141993,51.5190054510001,2719,Mount Daly,,,,,,Mountain//Mont
-116.201655408,51.66383424,2720,Moose Lake,,,BNP-93N,,,Lake//Lac
-115.864497952,50.648649479,2721,Minnow Creek,,,KNP,,,River//Cours d'eau
-116.394085557,51.4727877510001,2722,Niles Creek,,,Yoho,,,River//Cours d'eau
-116.228971113,50.8878001630001,2723,Mount Norman,,,,,,Mountain//Mont
-116.005441429,50.7402748910001,2724,Meadow Creek,,,KNP,,,River//Cours d'eau
-117.146011876,51.9735738690001,2725,Oppy Mountain,,,,,,Mountain//Mont
-115.931549589,50.6665595860001,2726,Sinclair Creek,,,,,,River//Cours d'eau
-116.059828468,51.54348652,2727,Red Deer Lakes,,,,,,Lake//Lac
-116.553653892,51.229719662,2728,Hoodoo Creek,,,Yoho,,,River//Cours d'eau
-116.438944886,51.1639778580001,2729,Sodalite Creek,,,,,,River//Cours d'eau
-115.98479787,51.4384936500001,2730,Wildflower Creek,,,,,,River//Cours d'eau
-116.157569425,51.155338778,2731,Ochre Creek,,,,,,River//Cours d'eau
-116.362274533,51.5300395460001,2732,Bath Creek,,,BNP -TCH,,,River//Cours d'eau
-116.095331852,50.627989074,2733,Radium Hot Springs airfield,,,BC,,,Air navigation feature//Entité de navigation aérienne
-116.248380355,51.3801369920001,2734,Mount Aberdeen,,,BNP-TCH,,,Mountain//Mont
-116.376105053,51.5791998880001,2735,Lake Margaret,,,BNP - 93N,,,Lake//Lac
-116.492989905,51.7205027620001,2736,Bow Pass,,,,,,Valley//Vallée
-116.54579159,51.595627296,2737,Yoho Glacier,,,,,,Glacier//Glacier
-116.324102002,51.3447170740001,2738,Cascade Lakes,,,,,,Lake//Lac
-116.603612257,51.5153474940001,2739,Kiwetinok Pass,,,Yoho,,,Valley//Vallée
-116.418107064,51.4439391970001,2740,Yoho Valley,,,,,,Valley//Vallée
-116.373463776,51.4365166740001,2741,Sherbrooke Creek,,,,,,River//Cours d'eau
-116.466091522,51.2962367800001,2742,Silverslope Creek,,,,,,River//Cours d'eau
-116.81049588,51.808638134,2743,Freshfield Creek,,,,,,River//Cours d'eau
-115.974795023,51.0836559030001,2744,Verdant Creek,,,,,,River//Cours d'eau
-115.846621116,50.6491214960001,2745,Minnow Creek,,,KNP,,,River//Cours d'eau
-116.175279737,51.1019415960001,2746,Numa Creek,,,,,,River//Cours d'eau
-115.968918764,50.6257451640001,2747,Stanford Range,,,,,,Mountain//Mont
-116.943645675,51.853588007,2748,South Glacier,,,,,,Glacier//Glacier
-116.542831637,51.500713724,2749,President Range,,,,,,Mountain//Mont
-116.495794763,51.106208979,2750,Beaverfoot River,,,BC,,,River//Cours d'eau
-116.653159968,51.5836725340001,2751,Amiskwi Falls,,,,,,River feature//Entité fluviale
-116.65880897,51.454156809,2752,Fire Creek,,,,,,River//Cours d'eau
-116.811135097,51.7056780880001,2753,Mount Barlow,,,,,,Mountain//Mont
-116.614338097,51.8365322980001,2754,Noyes Creek,,,,,,River//Cours d'eau
-116.187562933,51.4181965990001,2755,Louise Creek,,,BNP-TCH,,,River//Cours d'eau
-116.37844016,51.436173033,2756,Upper Canyon,,,,,,Valley//Vallée
-116.179302495,51.4249371320001,2757,Pipestone River,,,,,,River//Cours d'eau
-116.96914864,51.755746765,2758,Mount Dent,,,,,,Mountain//Mont
-116.01311944,50.8278723550001,2759,Dolly Varden Creek,,,,,,River//Cours d'eau
-116.272036447,51.4175242960001,2760,Mount Niblock,,,,,,Mountain//Mont
-116.60099889,51.812375591,2761,Silverhorn Creek,,,,,,River//Cours d'eau
-116.606127202,51.5946813370001,2762,Mont des Poilus,,,Yoho,,,Mountain//Mont
-116.099100864,51.0068037180001,2763,Whitetail Creek,,,,,,River//Cours d'eau
-116.561147237,51.5004351540001,2764,The President,,,,,,Mountain//Mont
-116.667775829,51.3782520520001,2765,Oreamnos Creek,,,,,,River//Cours d'eau
-116.947278783,51.8689204790001,2766,North Glacier,,,,,,Glacier//Glacier
-116.559367834,51.5736115170001,2767,Yoho Peak,,,,,,Mountain//Mont
-116.923514374,52.066683235,2768,Alexandra River,,,BNP - 93N,,,River//Cours d'eau
-116.530649373,51.442300661,2769,Emerald Lake,,,,,,Lake//Lac
-116.48376958,51.707421341,2770,Bow River,,,,,,River//Cours d'eau
-116.415502981,51.2109048250001,2771,North Tower,,,Bugaboos,,,Mountain//Mont
-116.695021523,52.004159142,2772,Owen Creek,,,,,,River//Cours d'eau
-116.660400231,51.3904871060001,2773,Oreamnos Creek,,,,,,River//Cours d'eau
-116.01715914,50.9796862960001,2774,Wardle Creek,,,,,,River//Cours d'eau
-116.597383553,51.5295617790001,2775,Mount Pollinger,,,,,,Mountain//Mont
-116.506186224,51.4199629230001,2776,Mount Burgess,,,,,,Mountain//Mont
-116.384162481,51.360003051,2777,Odaray Mountain,,,,,,Mountain//Mont
-117.027377472,52.0056155930001,2778,Monchy Mountain,,,BNP-93N,,,Mountain//Mont
-116.121409958,51.05367404,2779,Floe Creek,,,,,,River//Cours d'eau
-116.141798203,51.0527089710001,2780,Floe Lake,,,,,,Lake//Lac
-116.745687035,51.9118782940001,2781,Sarback Creek,,,,,,River//Cours d'eau
-115.871035285,50.8901876990001,2782,Lachine Mountain,,,BC - Mt Assiniboine,,,Mountain//Mont
-116.15725734,51.5621989890001,2783,Molar Creek,,,BNP-93N,,,River//Cours d'eau
-116.077031734,50.577653791,2784,Forster Creek,,,BC,,,River//Cours d'eau
-116.527627856,51.792569126,2785,Mount Weed,,,,,,Mountain//Mont
-115.84860305,51.051332802,2786,The Monarch,,,,,,Mountain//Mont
-116.462669843,51.4310750330001,2787,Mount Field,,,,,,Mountain//Mont
-116.691327611,51.9778420870001,2788,Warden Lake,,,,,,Lake//Lac
-115.892416278,50.569362325,2789,Shuswap Creek,,,BC,,,River//Cours d'eau
-116.289410605,51.720826264,2790,Siffleur River,,,,,,River//Cours d'eau
-116.504855377,51.6854851690001,2791,Mount Jimmy Simpson,,,,,,Mountain//Mont
-116.375448731,51.675735225,2792,Dolomite Peak,,,,,,Mountain//Mont
-117.052440054,51.951078437,2793,East Lyell Glacier,,,,,,Glacier//Glacier
-116.310026287,51.355533725,2794,Lefroy Lake,,,Yoho,,,Lake//Lac
-116.000463065,50.8116644890001,2795,Vermilion River,,,,,,River//Cours d'eau
-116.35018868,51.4392090700001,2796,Wapta Lake,,,,,,Lake//Lac
-116.608516851,51.8919897430001,2797,Totem Tower,,,,,,Mountain//Mont
-116.320129165,51.357022192,2798,Yukness Lake,,,,,,Lake//Lac
-116.23626453,50.8955064880001,2799,Diana Lake,,,BC,,,Lake//Lac
-116.129854506,50.697156448,2800,Edgewater,,,BC,,,Village//Village
-117.042945431,52.059231219,2801,Terrace Creek,,,,,,River//Cours d'eau
-116.389347113,51.3963513790001,2802,Cathedral Mountain,,,,,,Mountain//Mont
-116.70544545,51.551040834,2803,Frigid Lake,,,,,,Lake//Lac
-116.395854424,51.4062904140001,2804,Cathedral Crags,,,,,,Cliff//Escarpement
-116.772925099,50.7127458590001,2805,Rock Ridge Peak,,,,,,Mountain//Mont
-116.506396877,51.5345614190001,2806,Fairy Creek,,,,,,River//Cours d'eau
-116.436281362,51.635101267,2807,Crowfoot Glacier,,,,,,Glacier//Glacier
-116.374610362,51.7142552610001,2808,Lake Alice,,,BNP - 93N,,,Lake//Lac
-116.005618109,51.0919092140001,2809,Hawk Ridge,,,Kootenay - nortth end,,,Mountain//Mont
-116.180782022,51.3647001850001,2810,Temple Lake,,,,,,Lake//Lac
-116.159579625,51.170991933,2811,Ochre Spring,,,,,,Spring//Source
-116.020725612,50.5630288350001,2812,Stoddart Creek,,,,,,River//Cours d'eau
-116.840519597,50.7364300150001,2813,Juniper Lake,,,Bugaboos,,,Lake//Lac
-116.330579088,51.3660641290001,2814,Wiwaxy Peaks,,,South,,,Mountain//Mont
-116.279845447,51.361741613,2815,Mount Lefroy,,,,,,Mountain//Mont
-116.276345801,51.6154033020001,2816,Molar Glacier,,,BNP-93N,,,Glacier//Glacier
-116.682922784,51.8404268040001,2817,Mount Chephren,,,,,,Mountain//Mont
-116.939048514,51.790973524,2818,Mount Niverville,,,,,,Mountain//Mont
-116.529928923,51.4961019400001,2819,Emerald Glacier,,,,,,Glacier//Glacier
-116.063973244,51.5453931910001,2820,Little Pipestone Creek,,,BNP-TCH,,,River//Cours d'eau
-115.922907862,51.2999590740001,2821,Eisenhower Peak,,,,,,Mountain//Mont
-116.417708691,51.699937199,2822,Cirque Peak,,,,,,Mountain//Mont
-116.851856144,51.8019721420001,2823,Freshfield Creek,,,,,,River//Cours d'eau
-116.410613612,51.2038295420001,2824,Mount Goodsir,,,,,,Mountain//Mont
-116.103584294,51.3704856740001,2825,Moraine Creek,,,BNP-TCH,,,River//Cours d'eau
-116.515700199,51.484802798,2826,Michael Peak,,,Yoho,,,Mountain//Mont
-116.239681449,51.4155250680001,2827,Mirror Lake,,,BNP-TCH,,,Lake//Lac
-116.060407591,50.9203929560001,2828,Lost Creek,,,KNP,,,River//Cours d'eau
-116.240875232,51.1353970740001,2829,Tumbling Creek,,,,,,River//Cours d'eau
-115.840956725,50.7682534150001,2830,Pitts Creek,,,,,,River//Cours d'eau
-116.452899757,51.2657462060001,2831,Silverslope Creek,,,,,,River//Cours d'eau
-116.698365228,51.5337379370001,2832,Amiskwi Peak,,,,,,Mountain//Mont
-116.598441803,51.7233311680001,2833,Barbette Mountain,,,,,,Mountain//Mont
-116.663081661,50.7860799270001,2834,Septet Creek,,,Bugaboos,,,River//Cours d'eau
-116.508618075,51.2041823810001,2835,Butwell Peak,,,,,,Mountain//Mont
-116.221467713,51.340548627,2836,Sentinel Pass,,,,,,Valley//Vallée
-117.035062732,51.85988217,2837,Mons Peak,,,BNP-93N,,,Mountain//Mont
-116.712886689,51.864410428,2838,Epaulette Creek,,,,,,River//Cours d'eau
-116.184868296,50.9178839320001,2839,Boyce Creek,,,,,,River//Cours d'eau
-116.062160795,51.4970275360001,2840,Deception Pass,,,,,,Valley//Vallée
-117.078693407,51.934976358,2841,Lyell Icefield,,,BNP - 93N,,,Glacier//Glacier
-116.338411245,51.4417509350001,2842,Blue Creek,,,,,,River//Cours d'eau
-116.294297061,51.3973256030001,2843,Popes Peak,,,,,,Mountain//Mont
-116.031081527,51.407425641,2844,Protection Mountain,,,,,,Mountain//Mont
-116.084790183,51.501253956,2845,Skoki Lakes,,,,,,Lake//Lac
-115.882934044,50.6054795750001,2846,Silt Creek,,,,,,River//Cours d'eau
-116.085823774,51.2980307820001,2847,Taylor Creek,,,,,,River//Cours d'eau
-115.991059139,51.427910109,2848,Wildflower Lake,,,,,,Lake//Lac
-116.260131166,51.5749458350001,2849,Mount Hector,,,,,,Mountain//Mont
-116.490011052,51.490524861,2850,Whisky-jack Creek,,,,,,River//Cours d'eau
-116.707982636,51.3550162430001,2851,Porcupine Creek,,,,,,River//Cours d'eau
-116.55827268,51.5483579560001,2852,Twin Falls Creek,,,,,,River//Cours d'eau
-116.926063287,51.723907169,2853,Mount Pilkington,,,,,,Mountain//Mont
-116.026671355,50.688338344,2854,John McKay Creek,,,KNP,,,River//Cours d'eau
-116.522283244,51.5628248720001,2855,Yoho Valley,,,,,,Valley//Vallée
-116.634730606,51.596088154,2856,Kit Creek,,,Yoho,,,River//Cours d'eau
-116.489855678,51.3974125560001,2857,Field,,,,,,Village//Village
-115.994756221,51.0301511870001,2858,Verendrye Creek,,,,,,River//Cours d'eau
-116.759988737,50.7569374280001,2859,Cobalt Lake Spire,,,Bugaboos,,,Mountain//Mont
-116.330792092,51.355609164,2860,Lake O'Hara,,,Yoho,,,Lake//Lac
-115.906618296,51.0704162390001,2861,Ball Range,,,,,,Mountain//Mont
-116.302138657,51.436990667,2862,Ross Lake,,,,,,Lake//Lac
-115.816085645,51.022731729,2863,Packer Creek,,,,,,River//Cours d'eau
-116.173655735,51.426196803,2864,Lake Louise,,,BNP-TCH,,,Hamlet//Hameau
-116.209112156,51.3669904340001,2865,Lake Annette,,,BNP-TCH,,,Lake//Lac
-116.544774203,51.5454470170001,2866,Waterfall Valley,,,,,,Valley//Vallée
-116.512812566,51.5836954330001,2867,Diableret Falls,,,,,,Falls//Chute
-116.164017148,51.2976936260001,2868,Mount Fay,,,,,,Mountain//Mont
-116.059206893,50.5748491780001,2869,Horsethief Creek,,,BC,,,River//Cours d'eau
-116.125019583,51.183230845,2870,Haffner Creek,,,,,,River//Cours d'eau
-116.160479585,51.3257016110001,2871,Babel Creek,,,BNP -TCH,,,River//Cours d'eau
-115.955833239,50.5809649760001,2872,Stoddart Creek,,,,,,River//Cours d'eau
-115.821800187,50.9896688420001,2873,Verdant Creek,,,,,,River//Cours d'eau
-116.450722268,51.583592185,2874,Balfour Creek,,,BNP - 93N,,,River//Cours d'eau
-116.680219773,51.8133560840001,2875,Howse Peak,,,BNP - 93N,,,Mountain//Mont
-116.83406271,51.813475055,2876,Forbes Creek,,,,,,River feature//Entité fluviale
-116.914785605,51.8615007080001,2877,East Glacier,,,,,,Glacier//Glacier
-116.332640381,51.3499816670001,2878,Mary Lake,,,Yoho,,,Lake//Lac
-115.913462553,51.4379380600001,2879,Bonnet Glacier,,,,,,Glacier//Glacier
-116.398078612,51.202063213,2880,South Tower,,,,,,Mountain//Mont
-116.523277466,51.564289113,2881,Waves Creek,,,,,,River//Cours d'eau
-115.91135074,51.4583549860001,2882,Gwendolyn Lake,,,,,,Lake//Lac
-116.4768603,51.451304588,2883,Wapta Mountain,,,,,,Mountain//Mont
-116.289234252,51.3640691250001,2884,Abbot Pass,,,BNP -TCH,,,Valley//Vallée
-115.99277365,50.8643915850001,2885,Hector Gorge,,,South end,,,River feature//Entité fluviale
-116.36179713,51.3670582120001,2886,Morning Glory Lakes,,,Series of lakes,,,Lake//Lac
-115.805653158,51.072405244,2887,Twin Cairns,,,,,,Mountain//Mont
-116.422771174,51.4120557480001,2888,Monarch Creek,,,Yoho,,,River//Cours d'eau
-116.422900115,51.7970615470001,2889,Isabella Lake,,,BNP - 93N,,,Lake//Lac
-116.238368931,51.3078514900001,2890,Wenkchemna Glacier,,,,,,Glacier//Glacier
-115.90551438,51.461654486,2891,Valley of the Hidden Lakes,,,,,,Valley//Vallée
-117.254455996,52.1095669530001,2892,Castleguard Mountain,,,,,,Mountain//Mont
-116.589570083,51.470189706,2893,Mount Carnarvon,,,,,,Mountain//Mont
-116.356364526,51.4796672080001,2894,Waputik Mountains,,,South,,,Mountain//Mont
-116.156907028,51.4069829960001,2895,McNair Pond,,,BNP-TCH,,,Lake//Lac
-116.235489581,51.332399347,2896,Eiffel Peak,,,,,,Mountain//Mont
-116.145503706,51.3576469330001,2897,Valley of the Ten Peaks,,,,,,Valley//Vallée
-116.084765381,51.4995398450001,2898,Zigadenus Lake,,,,,,Lake//Lac
-116.530821004,51.4269250400001,2899,Emerald River,,,,,,River//Cours d'eau
-116.453897017,51.669072252,2900,Bow Lake,,,,,,Lake//Lac
-116.197231153,51.6133496400001,2901,Molar Mountain,,,BNP-93N,,,Mountain//Mont
-116.22228694,51.459246917,2902,Herbert Lake,,,BNP - 93N,,,Lake//Lac
-115.850524736,51.06642715,2903,Monarch Ramparts,,,KNP,,,Cliff//Escarpement
-116.039882593,51.5619536730001,2904,Pipestone Mountain,,,,,,Mountain//Mont
-116.793504784,51.76449254,2905,Mount Conway,,,,,,Mountain//Mont
-116.061862285,51.4789956290001,2906,Heather Ridge,,,North - BNP,,,Mountain//Mont
-116.199133986,51.244744908,2907,Prospectors Valley,,,,,,Valley//Vallée
-116.321004122,51.3454546290001,2908,Moor Lakes,,,Yoho,,,Lake//Lac
-116.602176622,51.269772204,2909,Porcupine Creek,,,,,,River//Cours d'eau
-115.980316182,51.0244054550001,2910,Vermilion Crossing,,,,,,Unincorporated area//Lieu non organisé
-116.635804993,51.751748326,2911,Capricorn Glacier,,,,,,Glacier//Glacier
-116.633406456,51.806879617,2912,Cirque Lake,,,,,,Lake//Lac
-116.491914944,51.147368472,2913,Clawson Creek,,,,,,River//Cours d'eau
-116.379449205,51.626156361,2914,Bow Peak,,,,,,Mountain//Mont
-116.245868617,51.301370638,2915,Deltaform Mountain,,,,,,Mountain//Mont
-117.081644905,52.167259867,2916,North Saskatchewan River,Rivière Saskatchewan Nord,,BNP-93N,,,River//Cours d'eau
-116.429797327,51.1333417340001,2917,Mollison Creek,,,Yoho,,,River//Cours d'eau
-116.081556984,51.467802814,2918,Redoubt Mountain,,,,,,Mountain//Mont
-116.1698595,51.3256006170001,2919,Tower of Babel,,,,,,Mountain//Mont
-116.051657558,50.884459167,2920,Kootenay Crossing,,,,,,Unincorporated area//Lieu non organisé
-116.035067592,51.0084507830001,2921,Verendrye Creek,,,,,,River//Cours d'eau
-116.391496433,51.6855707560001,2922,Lake Katherine,,,BNP - 93N,,,Lake//Lac
-116.650988353,51.7632983130001,2923,Breaker Mountain,,,BNP - 93N,,,Mountain//Mont
-116.729611506,51.470678418,2924,Sea Shoal Mountain,,,,,,Mountain//Mont
-116.057616941,50.6629708020001,2925,Geddes Creek,,,,,,River//Cours d'eau
-116.47302961,51.500457549,2926,Takakkaw Falls,,,,,,Falls//Chute
-116.218063541,51.680767926,2927,Pipestone River,,,,,,River//Cours d'eau
-116.053504078,51.187913952,2928,Stanley Creek,,,,,,River//Cours d'eau
-116.617010087,51.221182137,2929,Leanchoil,,,Yoho,,,Railway feature//Entité ferroviaire
-116.269041962,51.358986498,2930,Mitre Glacier,,,BNP-Yoho,,,Glacier//Glacier
-116.131455961,51.192641236,2931,Marble Canyon,,,KNP,,,Valley//Vallée
-116.088669944,50.636894526,2932,Sinclair Creek,,,,,,River//Cours d'eau
-116.076012447,51.484271338,2933,Ptarmigan Lake,,,,,,Lake//Lac
-116.14206804,51.4683106090001,2934,Whitehorn,,,,,,Mountain//Mont
-116.451914796,51.7570796370001,2935,Marmot Mountain,,,BNP - 93N,,,Mountain//Mont
-116.439118664,51.1873856620001,2936,Zinc Creek,,,,,,River//Cours d'eau
